id;type;text;correct_answer;choice_2;choice_3;choice_4;passage_id;qtype
27467;question;Que voit précisément Inès dans la salle consacrée aux minéraux et pierres précieuses ?;une magnifique améthyste violette;un diamant particulièrement célèbre;uniquement des pierres de couleur grise;aucune pierre précieuse particulière;27462;L
27468;question;À quoi précisément les élèves participent-ils vers la toute fin de cette visite guidée ?;un atelier interactif avec de vraies répliques de fossiles;un simple spectacle de danse organise;un quiz écrit réalise individuellement;un goûter offert gracieusement par le musée;27462;L
27469;question;Que veut dire 'fragments' à propos des morceaux d'os retrouvés par les scientifiques lors des fouilles ?;des morceaux, des parties d'un ensemble plus grand;des objets entiers et parfaitement complets;de simples empreintes laissées dans le sol;des dessins représentant fidèlement des os;27462;V
27470;question;Que veut dire 'archéologiques' à propos des fouilles évoquées précisément par le guide du musée ?;relatives à l'étude scientifique des vestiges du passe;relatives à l'étude précise des étoiles;relatives à la cuisine traditionnelle ancienne;relatives aux sports pratiques autrefois;27462;V
27471;question;Que veut dire 'scintillent' à propos des cristaux de l'améthyste observée par Inès ?;brillent par de multiples reflets de lumière;restent totalement ternes et sans éclat;changent constamment et rapidement de couleur;sont totalement invisibles à l'oeil nu;27462;V
27472;question;Que veut dire 'enrichissante' à propos de l'expérience vécue par Inès durant l'atelier interactif propose ?;qui apporte de nouvelles connaissances particulièrement utiles;totalement inutile sur le plan éducatif;ennuyeuse et particulièrement sans intérêt;dangereuse pour l'ensemble des enfants présents;27462;V
27473;question;Que veut dire 'minutieuses' à propos des fouilles archéologiques évoquées par le guide du musée ?;réalisées avec beaucoup de précision et un soin particulier;faites très rapidement sans aucune attention;totalement improvisées sans méthode précise;réalisées uniquement par pur hasard;27462;V
27474;question;Que veut dire 'fossilisés' à propos des restes anciens présentes durant l'atelier interactif ?;transformes en pierre au fil du temps par un processus naturel;récemment découverts dans la nature environnante;artificiellement fabriqués par des scientifiques;totalement invisibles sans équipement spécial;27462;V
27475;question;Pourquoi précisément Inès pose-t-elle plusieurs questions curieuses au guide tout au long de la visite ?;elle se montre passionnée par le sujet aborde et souhaite approfondir ses connaissances personnelles;elle s'ennuie visiblement et cherche uniquement à faire passer le temps;sa propre maîtresse l'oblige explicitement à poser dès questions précises;elle n'a en réalité pas compris les explications données par le guide;27462;I
27476;question;Pourquoi précisément le squelette de dinosaure impressionne-t-il autant Inès dès son arrivée dans la salle ?;sa taille réelle dépasse largement ce qu'elle avait pu imaginer avant de le voir directement;elle avait déjà vu ce même squelette à plusieurs reprises auparavant;elle a en réalité une peur persistante des animaux disparus en général;le guide l'a décrit de manière particulièrement effrayante avant l'entrée;27462;I
27477;question;Qu'est-ce qui montre concrètement que Inès à particulièrement appreci l'atelier propose avec les fossiles ?;elle trouve cette expérience particulièrement enrichissante et mémorable pour elle;elle refuse catégoriquement d'y participer dès le début;elle s'ennuie manifestement pendant l'intégralité de cet atelier;elle préfère nettement retourner voir uniquement les dinosaures;27462;I
27478;question;Pourquoi précisément le guide explique-t-il aux élèves comment différencier un vrai fossile d'une simple pierre ?;il souhaite approfondir leur compréhension scientifique et satisfaire leur curiosité naturelle;cette explication n'a en réalité aucun lien avec le reste de la visite guidée;les élèves l'exigent explicitement avant de continuer la visite;c'est une information sans réel intérêt pour de jeunes enfants;27462;I
27479;question;Pourquoi précisément Inès achète-t-elle une carte postale du squelette de dinosaure plutôt qu'un autre objet ?;cette image représente ce qui l'a le plus marquée durant l'ensemble de cette visite guidée;c'est en réalité le seul objet disponible à la boutique du musée;sa propre maîtresse le lui impose explicitement avant de partir;elle n'a en réalité pas assez d'argent pour acheter autre chose;27462;I
27480;question;Que peut-on déduire de l'attitude générale d'Inès tout au long de cette visite particulière au musée ?;elle fait preuve d'une grande curiosité et d'un véritable intérêt scientifique sincère;elle s'ennuie manifestement du tout début jusqu'à la toute fin de la visite;elle préférerait clairement être restée simplement à l'école ce jour-là;elle ne retient en réalité aucune information de cette sortie particulière;27462;I
27481;question;Pourquoi précisément Inès partage-t-elle ses découvertes avec ses camarades sur le chemin du retour vers l'école ?;elle souhaite sincèrement transmettre l'enthousiasme et les connaissances qu'elle vient d'acquérir;sa maîtresse l'oblige explicitement à faire ce récit détaille à tous;elle n'a en réalité rien d'autre à faire durant ce trajet de retour;elle cherche uniquement à impressionner ses propres camarades de classe;27462;I
27482;question;Que peut-on déduire de l'objectif pédagogique global poursuivi par cette sortie scolaire organisée au musée ?;elle vise à éveiller durablement la curiosité scientifique des élèves de manière concrète et vivante;elle sert uniquement à occuper une simple journée de classe sans réel objectif;elle n'entretient en réalité aucun lien avec le programme scolaire habituel;elle est organisée uniquement dans le but de récompenser certains élèves précis;27462;I
27483;passage;Lucas passe une journée entière au zoo de sa région avec ses parents et sa petite soeur, une sortie particulière qu'il attendait avec impatience depuis que ses parents la lui avaient annoncée plusieurs semaines auparavant. Dès l'entrée principale, un plan détaille du parc permet à l'ensemble de la famille de choisir un itinéraire logique, en commençant précisément par le pavillon des grands félins où vivent lions et tigres particulièrement majestueux. Lucas observe longuement un lion imposant se prélasser paresseusement au soleil sur un gros rocher, alors que sa lionne, elle, surveille attentivement ses propres petits jouant à proximité immédiate. Un peu plus loin dans le parcours, la famille assiste au repas quotidien des otaries, nourries par un soigneur expérimente qui explique en détail au public le régime alimentaire particulier de ces animaux marins particulièrement agiles. Lucas se montre particulièrement impressionné par les otaries qui attrapent avec habileté les poissons lancés en l'air par le soigneur, applaudissant chaleureusement à chaque réussite spectaculaire réalisée par l'animal. Vers midi, toute la famille déjeune tranquillement près de l'enclos des girafes, observant avec plaisir ces animaux particulièrement élégants tendre leur long cou pour attraper les feuilles des arbres les plus hauts. L'après-midi, un espace interactif permet aux enfants présents de toucher certains reptiles totalement inoffensifs sous la surveillance attentive d'un soigneur spécialement forme à cet effet. Lucas hésite avant d'oser toucher un serpent particulièrement docile. Le soigneur explique alors patiemment à Lucas que ce serpent, bien que totalement inoffensif pour l'homme, joue un rôle important dans son propre écosystème naturel en régulant efficacement la population de petits rongeurs. En quittant finalement le zoo en toute fin de journée, Lucas raconte déjà avec un enthousiasme évident à sa petite soeur les animaux qu'il souhaite absolument revoir lors de leur prochaine visite, prévue pour l'année suivante. Sur le chemin du retour en voiture, Lucas dessine déjà mentalement les animaux qu'il vient d'observer, se promettant de reproduire fidèlement ces images dans son propre carnet de dessin dès son arrivée à la maison.;;;;;;
27484;question;Avec qui précisément Lucas passe-t-il cette journée entière au zoo ?;ses parents et sa petite soeur;l'ensemble de sa classe scolaire;uniquement ses grands-parents;il y va entièrement seul;27483;L
27485;question;Par quel pavillon précisément la famille commence-t-elle sa visite guidée du zoo ?;le pavillon des grands félins;le pavillon réserve aux oiseaux;le pavillon dédie aux reptiles;le pavillon consacre aux poissons;27483;L
27486;question;Que fait précisément le lion observe attentivement par Lucas au tout début de la visite ?;il se prélasse paresseusement au soleil;il rugit de manière constante et forte;il court rapidement dans son enclos;il dort profondément dans une grotte;27483;L
27487;question;Qui précisément nourrit les otaries devant l'ensemble du public présent ?;un soigneur expérimente;un simple visiteur volontaire;personne, elles se nourrissent seules;un vétérinaire spécialement appelé;27483;L
27488;question;Où précisément la famille de Lucas déjeune-t-elle vers midi durant cette visite ?;près de l'enclos des girafes;près du pavillon des grands félins;directement à l'extérieur du zoo;dans un restaurant situe hors du parc;27483;L
27489;question;Que fait précisément Lucas dans l'espace interactif propose durant l'après-midi ?;il hésite avant de toucher un serpent docile;il refuse catégoriquement d'y participer;il touche immédiatement tous les animaux sans hésiter;il décide de ne pas se rendre dans cet espace;27483;L
27490;question;Que veut dire 'se prélasser' à propos du lion observe attentivement au soleil par Lucas ?;se détendre paresseusement en profitant du confort;courir à une très grande vitesse;chercher activement de la nourriture disponible;se cacher précipitamment par peur;27483;V
27491;question;Que veut dire 'agiles' à propos des otaries observées dans l'eau par toute la famille ?;capables de mouvements rapides et particulièrement souples;lentes et particulièrement maladroites dans leurs déplacements;totalement immobiles la plupart du temps;fragiles et visiblement malades;27483;V
27492;question;Que veut dire 'docile' à propos du serpent finalement touche par Lucas dans l'espace interactif ?;calme et particulièrement facile à manipuler sans danger;agressif et particulièrement dangereux pour l'homme;totalement sauvage et parfaitement imprévisible;venimeux et potentiellement mortel pour l'homme;27483;V
27493;question;Que veut dire 'écosystème' à propos du rôle joue par le serpent dans son environnement naturel ?;l'ensemble des relations entre les êtres vivants et leur milieu naturel;un simple enclos artificiel aménagé pour les visiteurs;une espèce particulière d'animal rare et menace;un type de nourriture spécifique donnée aux animaux;27483;V
27494;question;Que veut dire 'majestueux' à propos des lions et tigres observés par Lucas dès le début de la visite ?;impressionnants par leur prestance et leur allure naturelle;petits et particulièrement discrets dans leur enclos;effrayes et manifestement caches du public;malades et visiblement affaiblis physiquement;27483;V
27495;question;Que veut dire 'spectaculaire' à propos de la réussite des otaries attrapant habilement les poissons lancés ?;qui impressionne fortement l'ensemble des spectateurs présents;totalement banale et particulièrement sans intérêt;invisible complètement pour le public rassemble;dangereuse pour les animaux présents dans le bassin;27483;V
27496;question;Pourquoi précisément Lucas applaudit-il à chaque réussite des otaries pendant tout le spectacle propose ?;il se montre véritablement impressionné par leur agilité et leur intelligence naturelle;c'est en réalité une règle explicitement imposée par le soigneur présent;il cherche simplement à imiter le comportement des autres visiteurs présents;il s'ennuie profondément et cherche uniquement à passer le temps;27483;I
27497;question;Pourquoi précisément la famille de Lucas choisit-elle de déjeuner près de l'enclos des girafes ce jour-là ?;cela leur permet d'observer agréablement ces animaux tout en se restaurant ensemble;c'est en réalité le seul endroit disponible pour manger dans tout le zoo;les girafes attirent généralement moins de visiteurs à cette heure précise;ils n'avaient tout simplement pas prévu de déjeuner ailleurs ce jour-là;27483;I
27498;question;Pourquoi précisément Lucas hésite-t-il avant de toucher le serpent présente dans l'espace interactif du zoo ?;il ressent une appréhension naturelle malgré le caractère totalement inoffensif de l'animal présente;il a déjà été mordu par un serpent lors d'une expérience antérieure;le soigneur présent le lui déconseille fortement dès le début;il n'apprécie en réalité pas du tout les animaux en général;27483;I
27499;question;Pourquoi précisément le soigneur explique-t-il à Lucas le rôle écologique important joue par ce serpent particulier ?;il souhaite sensibiliser les enfants à l'importance de chaque espèce dans son propre environnement naturel;cette explication n'a en réalité aucun lien réel avec le reste de la visite guidée;Lucas l'interroge avec une insistance particulière sur ce sujet précis;c'est une information totalement inutile pour de jeunes visiteurs;27483;I
27500;question;Qu'est-ce qui montre concrètement que Lucas à particulièrement appreci cette journée passée au zoo avec sa famille ?;il raconte déjà avec un enthousiasme évident les animaux qu'il souhaite absolument revoir;il s'ennuie manifestement du tout début jusqu'à la toute fin de cette visite;il refuse catégoriquement de reparler de cette journée particulière par la suite;il préférerait clairement ne jamais y retourner à l'avenir;27483;I
27501;question;Que peut-on déduire de l'intérêt manifeste de Lucas pour les animaux à travers l'ensemble de cette sortie vécue ?;il se révèle passionne et curieux de découvrir la nature et les animaux qui l'entourent;il a en réalité une peur persistante des animaux en général;il s'ennuie visiblement devant la plupart des enclos visites;il préfère nettement uniquement les animaux domestiques familiers;27483;I
27502;question;Pourquoi précisément Lucas dessine-t-il déjà mentalement les animaux observés sur le chemin du retour en voiture ?;cette expérience marquante nourrit son imagination et sa créativité artistique personnelle;il n'a en réalité rien d'autre à faire durant ce trajet de retour;ses parents l'obligent explicitement à réaliser ce type d'exercice créatif;il cherche uniquement à se souvenir des noms exacts des animaux observés;27483;I
27503;question;Que peut-on déduire globalement de l'organisation minutieuse de cette sortie familiale par les parents de Lucas ?;ils ont planifié une journée particulièrement riche en découvertes pour l'ensemble de la famille;ils ont en réalité improvise cette sortie au tout dernier moment possible;ils n'accordent finalement pas une grande importance à ce type de sortie;ils préféreraient globalement que les enfants restent simplement à la maison;27483;I
27504;passage;Marta se promène chaque dimanche matin en forêt avec son papa, une habitude précieuse que les deux partagent depuis déjà plusieurs années consécutives, quelle que soit la saison où le temps qu'il fait dehors. Ce dimanche d'automne particulier, le chemin qu'ils empruntent habituellement est entièrement recouvert d'un épais tapis de feuilles mortes, dont les couleurs varient magnifiquement du jaune dore au brun particulièrement profond. Marta ramasse en chemin plusieurs feuilles particulièrement jolies, qu'elle glisse soigneusement dans un petit carnet spécial pour les faire sécher et les conserver ensuite comme souvenirs précieux de cette promenade familiale. Soudainement, un renard roux traverse le sentier à quelques mètres seulement devant eux avant de disparaître rapidement dans les fourres particulièrement denses bordant tout le chemin emprunte. Marta reste totalement immobile, fascinée par cette rencontre inattendue, tandis que son papa lui explique alors les habitudes précises de cet animal discret, généralement actif au crépuscule et très rarement visible en pleine journée. Plus loin sur le chemin, ils s'arrêtent tous les deux devant un chêne particulièrement impressionnant, plante selon son papa depuis plus de deux cents ans, dont le tronc immense nécessiterait plusieurs enfants pour en faire le tour complet. Marta pose alors sa main contre l'écorce particulièrement rugueuse de cet arbre, essayant d'imaginer toutes les générations de personnes qui ont pu passer devant ce même arbre au fil des nombreux siècles écoules. Son papa lui raconte alors une légende locale associée à ce chêne particulier, affirmant que les anciens habitants du village venaient autrefois y déposer des offrandes lors des changements de saison importants. En rentrant chez elle en fin de matinée, Marta range précieusement ses feuilles collectées dans son petit carnet spécial, déjà impatiente de partager cette nouvelle aventure naturelle avec ses camarades de classe le lendemain. Le soir venu, Marta demande à son papa de lui raconter davantage d'histoires et de légendes liées à cette forêt qu'ils explorent ensemble chaque dimanche, espérant en apprendre encore bien plus lors de leur prochaine sortie.;;;;;;
27505;question;Quand précisément Marta se promène-t-elle habituellement en forêt avec son papa ?;chaque dimanche matin;chaque samedi soir uniquement;seulement pendant les vacances scolaires;une seule fois par mois environ;27504;L
27506;question;De quelle couleur précisément sont les feuilles recouvrant le chemin ce dimanche d'automne ?;du jaune dore au brun particulièrement profond;toutes entièrement vertes;toutes entièrement blanches;toutes rouges uniquement;27504;L
27507;question;Que fait précisément Marta avec les feuilles qu'elle ramasse durant cette promenade ?;elle les glisse dans un carnet pour les faire sécher;elle les jette immédiatement après les avoir ramassées;elle les donne directement à son papa;elle les laisse simplement sur le chemin parcouru;27504;L
27508;question;Quel animal précisément traverse soudainement le sentier devant Marta et son papa ?;un renard roux;un sanglier particulièrement imposant;un cerf majestueux;un simple lapin des bois;27504;L
27509;question;Que fait précisément cet animal juste après avoir traversé rapidement le sentier ?;il disparaît rapidement dans les fourres;il s'approche directement de Marta;il reste immobile pendant longtemps;il suit Marta et son papa durant la promenade;27504;L
27510;question;Depuis combien de temps précisément le chêne observe est-il plante selon les explications du papa ?;plus de deux cents ans;environ dix ans seulement;cinquante ans à peine;on ne le sait en réalité pas du tout;27504;L
27511;question;Que veut dire 'fourres' à propos de l'endroit précis où disparaît le renard observe ?;des buissons particulièrement denses et touffus;des trous particulièrement profonds dans le sol;des rochers pointus et dangereux;de simples flaques d'eau stagnante;27504;V
27512;question;Que veut dire 'crépuscule' à propos du moment où le renard est habituellement le plus actif ?;le moment de transition entre le jour et la nuit;le milieu exact de la journée;le milieu précis de la nuit;le lever du soleil uniquement;27504;V
27513;question;Que veut dire 'rugueuse' à propos de l'écorce du chêne touchée par Marta ce jour-là ?;rude et particulièrement irrégulière au toucher;totalement lisse et particulièrement douce;collante et visiblement humide;glacée et particulièrement froide;27504;V
27514;question;Que veut dire 'inattendue' à propos de la rencontre soudaine avec le renard observe ?;surprenante, que l'on n'attendait absolument pas;prévue depuis longtemps à l'avance;totalement banale et particulièrement habituelle;organisée volontairement par le papa de Marta;27504;V
27515;question;Que veut dire 'discret' à propos du renard décrit précisément par le papa de Marta ?;qui se fait remarquer le moins possible;qui attire toujours l'attention générale;qui se montre particulièrement bruyant;qui vit exclusivement en groupe nombreux;27504;V
27516;question;Que veut dire 'offrandes' à propos de ce que déposaient autrefois les anciens habitants près du chêne ?;des présents symboliques offerts lors d'une cérémonie;de simples déchets abandonnes sans raison;des outils de travail quotidien;des vêtements uses et abîmes;27504;V
27517;question;Pourquoi précisément Marta reste-t-elle totalement immobile en voyant le renard traverser le sentier ?;elle ne souhaite surtout pas effrayer l'animal et cherche à prolonger cette observation rare;elle ressent en réalité une très grande peur face à cet animal;son papa le lui ordonne strictement des cet instant précis;elle ne remarque en réalité pas vraiment la présence de cet animal;27504;I
27518;question;Pourquoi précisément le papa de Marta insiste-t-il sur le caractère rare de cette rencontre avec le renard ?;il souhaite faire comprendre à sa fille la chance particulière qu'ils ont eue d'observer cet animal discret;il a en réalité peur que Marta ne le croie absolument pas;c'est la toute première fois qu'il observe lui-même un renard;il cherche uniquement à effrayer Marta pour qu'elle reste prudente;27504;I
27519;question;Pourquoi précisément Marta essaie-t-elle d'imaginer les générations passées devant ce chêne si impressionnant ?;l'âge particulièrement impressionnant de l'arbre l'amène naturellement à réfléchir au temps qui passe;son papa lui pose directement cette question précise à cet instant;elle s'ennuie visiblement et cherche uniquement à s'occuper l'esprit;elle a lu une histoire précise concernant ce chêne en particulier;27504;I
27520;question;Pourquoi précisément le papa de Marta choisit-il de raconter la légende du chêne à ce moment précis de la promenade ?;il souhaite enrichir l'expérience de sa fille en lui transmettant l'histoire locale liée a ce lieu;cette légende n'a en réalité aucun lien réel avec le chêne observe;Marta l'interroge avec une insistance particulière à ce sujet précis;il n'a en réalité rien d'autre à raconter durant cette promenade;27504;I
27521;question;Qu'est-ce qui montre concrètement que cette promenade hebdomadaire représente un moment important pour la jeune Marta ?;elle collectionne des souvenirs précis et se montre impatiente de les partager avec ses camarades;elle participe uniquement par obligation envers son propre papa;elle oublie systématiquement ce qu'elle a pu observer en forêt;elle préférerait clairement faire autre chose chaque dimanche matin;27504;I
27522;question;Que peut-on déduire de la relation entre Marta et son papa à travers cette habitude partagée chaque semaine ?;ils cultivent ensemble une complicité durable autour de leur intérêt commun pour la nature environnante;ils se voient en réalité très rarement en dehors de ces promenades dominicales;Marta n'apprécie en réalité pas vraiment ces sorties dominicales proposées;le papa emmène Marta uniquement par obligation familiale ressentie;27504;I
27523;question;Que peut-on déduire de l'intérêt grandissant de Marta pour l'histoire et les légendes locales à travers cette histoire ?;elle développe une curiosité nouvelle pour le patrimoine culturel et naturel de sa propre région;elle s'intéresse en réalité uniquement aux animaux rencontres en forêt;elle n'apprend finalement rien de nouveau lors de ces sorties dominicales;elle préférerait clairement explorer la forêt entièrement seule sans son papa;27504;I
27524;question;Que peut-on déduire globalement du rôle joue par ces promenades hebdomadaires dans l'éducation personnelle de Marta ?;elles nourrissent sa curiosité naturelle tout en renforçant durablement son lien avec son papa;elles n'ont finalement aucune influence particulière sur son propre développement;elles représentent en réalité une contrainte plutôt subie que choisie;elles n'apportent rien de plus que de simples moments de détente physique;27504;I
27525;passage;Julian passe chaque été plusieurs jours entiers à la ferme de son papi durant la période particulièrement animée des moissons, un moment qu'il attend avec une réelle impatience depuis le tout début de l'année scolaire. Ce matin-là précisément, assis dans la cabine du tracteur aux côtés de son papi, Julian observe avec une véritable fascination l'immense champ de blé doré s'étendant à perte de vue devant eux sous le soleil éclatant de l'été. La moissonneuse-batteuse avance méthodiquement à travers les longs rangs de blé, coupant les tiges avec une précision particulièrement remarquable tout en dégageant une fine poussière dorée flottant dans l'air chaud ambiant. Effrayés soudainement par le bruit particulièrement puissant du moteur, plusieurs lièvres et perdrix jaillissent des rangs de blé encore debout, filant à toute vitesse vers les bordures du champ voisin situé non loin de là. Julian pose de nombreuses questions curieuses à son papi sur le fonctionnement précis de cette impressionnante machine agricole, qui semble avaler le blé d'un côté pour en ressortir aussitôt la paille de l'autre côté. Papi lui explique alors patiemment comment le grain de blé ainsi récolté servira ensuite à fabriquer la farine, avec laquelle boulangers et pâtissiers confectionnent quotidiennement le pain que toute la famille consomme régulièrement. Vers midi, toute la famille élargie se retrouve à l'ombre bienvenue d'un grand arbre pour partager un repas simple mais particulièrement convivial, préparé par la mamie de Julian avec des produits directement issus de la ferme. Julian remarque avec surprise que son papi semble particulièrement fatigué après cette longue matinée de travail, ce qui l'amène à lui proposer spontanément son aide pour les taches plus légères restant à accomplir l'après-midi. Papi accepte alors avec plaisir cette proposition généreuse et confie à Julian la tache de surveiller attentivement le bon fonctionnement de la machine pendant qu'il se repose quelques instants à l'ombre d'un arbre voisin. En fin de journée, épuisé mais très fier d'avoir participé activement aux moissons familiales, Julian s'endort rapidement dans la voiture du retour, rêvant déjà de raconter cette expérience marquante à ses propres camarades de classe.;;;;;;
27526;question;Où précisément Julian passe-t-il plusieurs jours entiers chaque été ?;à la ferme de son papi;chez ses propres cousins;directement au bord de la mer;dans une colonie de vacances organisée;27525;L
27527;question;Où précisément Julian est-il assis ce matin-là durant les moissons ?;dans la cabine du tracteur aux côtés de son papi;sur un simple banc près du champ;dans la maison de son papi;directement sur la moissonneuse-batteuse elle-même;27525;L
27528;question;Que fait précisément la moissonneuse-batteuse en avançant à travers le champ de blé ?;elle coupe les tiges de blé avec précision;elle plante de nouvelles graines de blé;elle arrose simplement le champ existant;elle transporte le lait des vaches présentes;27525;L
27529;question;Quels animaux précisément jaillissent des rangs de blé effrayes par le bruit du moteur ?;des lièvres et des perdrix;des vaches et des moutons;de simples chevaux présents;des oiseaux migrateurs de passage;27525;L
27530;question;Que propose spontanément Julian à son papi en remarquant sa fatigue après la matinée de travail ?;son aide pour les taches plus légères de l'après-midi;de rentrer immédiatement à la maison;d'appeler quelqu'un d'autre pour aider;de reporter le travail au lendemain;27525;L
27531;question;Que confie précisément papi à Julian pendant qu'il se repose un peu à l'ombre ?;surveiller le bon fonctionnement de la machine;conduire lui-même le tracteur;préparer le repas du soir;s'occuper des autres animaux de la ferme;27525;L
27532;question;Que veut dire 'méthodiquement' à propos de la manière dont avance précisément la moissonneuse-batteuse ?;de façon organisée et particulièrement régulière;de manière totalement désordonnée;très lentement et sans but précis;en s'arrêtant fréquemment sans raison apparente;27525;V
27533;question;Que veut dire 'jaillissent' à propos des lièvres et perdrix sortant soudainement du champ de blé ?;surgissent brusquement et particulièrement rapidement;avancent très lentement et progressivement;restent totalement immobiles assez longtemps;disparaissent silencieusement sans être remarques;27525;V
27534;question;Que veut dire 'confectionnent' à propos de la fabrication quotidienne du pain par les boulangers évoquée ?;fabriquent, réalisent avec un soin particulier;détruisent complètement un produit existant;achètent simplement tout déjà prépare;refusent catégoriquement de préparer quoi que ce soit;27525;V
27535;question;Que veut dire 'convivial' à propos du repas partage en famille à l'ombre de l'arbre ce jour-là ?;chaleureux et particulièrement agréable à partager ensemble;froid et particulièrement silencieux;très bref et visiblement presse;réserve exclusivement aux adultes présents;27525;V
27536;question;Que veut dire 'élargie' à propos de la famille de Julian réunie ce jour-là à l'heure du repas ?;comprenant plusieurs générations et branches de la famille;réduite au strict minimum nécessaire;composée uniquement des parents et de Julian;totalement absente ce jour-là précis;27525;V
27537;question;Que veut dire 'généreuse' à propos de la proposition d'aide spontanément formulée par Julian ?;faite avec bienveillance et sans rien attendre en retour;faite uniquement par pure obligation ressentie;faite avec une certaine réticence visible;faite uniquement pour obtenir une récompense précise;27525;V
27538;question;Pourquoi précisément Julian pose-t-il tant de questions à son papi sur le fonctionnement de la machine agricole ?;il se montre fascine par cette technologie agricole particulièrement impressionnante à ses yeux;il doit impérativement remplir un questionnaire précis pour l'école;il s'ennuie visiblement et cherche uniquement à faire durer le trajet;son papi l'y oblige constamment durant toute la matinée;27525;I
27539;question;Pourquoi précisément les lièvres et perdrix fuient-ils si rapidement le champ de blé cultive ?;le bruit particulièrement puissant du moteur les effraie fortement;ils cherchent en réalité de la nourriture ailleurs volontairement;papi les chasse expressément avec le tracteur utilise;ils suivent simplement d'autres animaux présents dans le champ;27525;I
27540;question;Pourquoi précisément papi explique-t-il à Julian tout le cheminement du grain jusqu'au pain consomme ?;il souhaite lui faire comprendre l'origine concrète des aliments qu'il consomme quotidiennement;c'est une information sans grand intérêt réel pour un jeune enfant;Julian a posé une question totalement différente à ce sujet;il n'a en réalité rien d'autre à lui expliquer durant le trajet;27525;I
27541;question;Pourquoi précisément Julian propose-t-il spontanément son aide en remarquant la fatigue de son papi ?;il fait preuve d'une attention sincère envers son papi et souhaite alléger sa charge de travail;son papi le lui demande explicitement à ce moment précis;il n'a en réalité rien d'autre à faire durant cette après-midi;il cherche uniquement à impressionner le reste de sa famille présente;27525;I
27542;question;Qu'est-ce qui montre concrètement que Julian est particulièrement fier d'avoir participé aux moissons ce jour-là ?;il s'endort épuise mais très fier, impatient de raconter cette expérience à ses camarades;il regrette visiblement d'avoir passé sa journée entière à la ferme;il ne souhaite plus jamais retourner à la ferme de son papi;il oublie finalement rapidement cette journée particulière vécue;27525;I
27543;question;Que peut-on déduire de l'importance de cette tradition estivale des moissons pour le jeune Julian ?;elle représente un moment particulièrement fort et attendu chaque année dans sa propre vie;elle n'a en réalité pas vraiment d'importance particulière pour lui;il préférerait globalement passer ses êtes d'une autre manière;cette tradition n'existe en réalité que depuis cette année précise;27525;I
27544;question;Que peut-on déduire de la relation entre Julian et son papi à travers cette journée de moisson particulière ?;ils partagent une véritable complicité autour du travail commun réalise à la ferme;ils se voient en réalité rarement en dehors de la période des moissons;Julian n'apprécie en réalité pas vraiment accompagner son papi;papi préfère clairement travailler seul sans la présence de Julian;27525;I
27545;question;Que peut-on déduire globalement de l'évolution de la relation entre Julian et son papi au fil de cette journée précise ?;elle se renforce grâce à l'entraide spontanée manifestée par Julian envers son papi fatigué;elle reste totalement identique du tout début jusqu'à la toute fin de la journée;elle se dégrade progressivement au fil des heures passées ensemble;cette journée n'a finalement aucun effet particulier sur leur relation existante;27525;I
27546;passage;Erik se réveille un matin d'hiver et découvre par la fenêtre de sa chambre que le jardin familial est entièrement recouvert d'un épais manteau de neige fraîche tombée abondamment durant toute la nuit précédente. Enthousiaste à l'idée de profiter pleinement de cette neige immaculée, Erik enfile rapidement plusieurs couches de vêtements particulièrement chauds avant de se précipiter dehors, encouragé par sa maman qui le prévient gentiment d'être prudent. Dans le jardin familial, Erik commence méthodiquement par rouler une première boule de neige particulièrement compacte, qui grossit progressivement en ramassant la neige fraîche à chaque nouveau tour effectue sur le sol enneigé. Il empile ensuite deux autres boules de taille nettement décroissante, en tassant soigneusement chaque étage pour garantir la stabilité de son futur bonhomme face au vent qui commence déjà à souffler assez fort. Pour les yeux du bonhomme, Erik utilise deux morceaux de charbon retrouves dans la cave familiale, tandis qu'une carotte orange bien pointue vient compléter harmonieusement le visage en guise de nez particulièrement réaliste. Sa maman lui prête alors généreusement une vieille écharpe rouge tricotée ainsi qu'un chapeau particulièrement use pour habiller convenablement le bonhomme désormais presque termine sous les yeux ravis d'Erik. Plusieurs voisins passant devant la maison s'arrêtent quelques instants pour admirer avec des sourires particulièrement sincères cette création hivernale particulièrement réussie et visiblement originale réalisée par Erik. L'un des voisins propose même à Erik de photographier ensemble son bonhomme de neige pour le partager sur le petit journal local du quartier, ce qui remplit le jeune garçon d'une fierté particulièrement visible. Le soir venu, avant de s'endormir paisiblement, Erik observe longuement son bonhomme depuis la fenêtre de sa propre chambre, espérant secrètement que le froid persiste suffisamment pour le conserver plusieurs jours encore. Le lendemain matin, Erik découvre avec une immense joie que son bonhomme de neige à effectivement résiste au dégel, ce qui lui permet de le montrer fièrement à ses propres camarades de classe venus lui rendre visite.;;;;;;
27547;question;Que découvre précisément Erik en se réveillant ce matin d'hiver particulier ?;le jardin recouvert d'un épais manteau de neige;un jardin totalement inonde par la pluie;un jardin simplement recouvert de feuilles mortes;rien de particulier à signaler ce matin-là;27546;L
27548;question;Que fait précisément Erik avant de sortir affronter le froid dans le jardin ?;il enfile plusieurs couches de vêtements chauds;il reste simplement en pyjama toute la matinée;il met uniquement un manteau particulièrement léger;il ne se prépare pas particulièrement avant de sortir;27546;L
27549;question;Combien précisément de boules de neige Erik empile-t-il au total pour son bonhomme ?;trois;seulement deux boules;cinq boules distinctes;une seule boule unique;27546;L
